17	2	13	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 26	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 28	12.50 Mts. conMz. 27 Huerto. 28	12.50 Mts. con sendero la ceiba	0.3745	0.1886
18	2	14	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 27	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 29	12.50 Mts. conMz. 27 Huerto. 29	12.50 Mts. con sendero la ceiba	0.3372	0.1754
19	2	15	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 28	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 30	12.50 Mts. conMz. 27 Huerto. 30	12.50 Mts. con sendero la ceiba	0.3032	0.1652
20	2	16	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 29	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 31	12.50 Mts. conMz. 27 Huerto. 31	12.50 Mts. con sendero la ceiba	0.2703	0.1477
21	2	17	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 30	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 32	12.50 Mts. conMz. 27 Huerto. 32	12.50 Mts. con sendero la ceiba	0.233	0.1345
22	3	1	15000	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 31	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 33	12.50 Mts. conMz. 27 Huerto. 33	12.50 Mts. con sendero la ceiba	0.474	0.5064
23	4	1	10000	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 32	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 34	12.50 Mts. conMz. 27 Huerto. 34	12.50 Mts. con sendero la ceiba	0.499	0.5423
24	5	1	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 33	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 35	12.50 Mts. conMz. 27 Huerto. 35	12.50 Mts. con sendero la ceiba	0.7418	0.769
25	5	1A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 34	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 36	12.50 Mts. conMz. 27 Huerto. 36	12.50 Mts. con sendero la ceiba	0.8087	0.7731
26	5	2	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 35	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 37	12.50 Mts. conMz. 27 Huerto. 37	12.50 Mts. con sendero la ceiba	0.5837	0.7064
27	5	2A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 36	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 38	12.50 Mts. conMz. 27 Huerto. 38	12.50 Mts. con sendero la ceiba	0.6644	0.7346
28	5	3	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 37	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 39	12.50 Mts. conMz. 27 Huerto. 39	12.50 Mts. con sendero la ceiba	0.4356	0.6551
29	5	3A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 38	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 40	12.50 Mts. conMz. 27 Huerto. 40	12.50 Mts. con sendero la ceiba	0.5087	0.6833
30	5	4	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 39	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 41	12.50 Mts. conMz. 27 Huerto. 41	12.50 Mts. con sendero la ceiba	0.2817	0.6115
31	5	4A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 40	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 42	12.50 Mts. conMz. 27 Huerto. 42	12.50 Mts. con sendero la ceiba	0.3587	0.6397
32	5	5	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 41	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 43	12.50 Mts. conMz. 27 Huerto. 43	12.50 Mts. con sendero la ceiba	0.1337	0.5654
33	5	5A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 42	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 44	12.50 Mts. conMz. 27 Huerto. 44	12.50 Mts. con sendero la ceiba	0.2087	0.591
34	5	6	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 43	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 45	12.50 Mts. conMz. 27 Huerto. 45	12.50 Mts. con sendero la ceiba	0.1913	0.2115
35	5	6A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 44	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 46	12.50 Mts. conMz. 27 Huerto. 46	12.50 Mts. con sendero la ceiba	0.2721	0.2295
36	5	7	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 45	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 47	12.50 Mts. conMz. 27 Huerto. 47	12.50 Mts. con sendero la ceiba	0.3529	0.2423
37	5	7A	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 46	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 48	12.50 Mts. conMz. 27 Huerto. 48	12.50 Mts. con sendero la ceiba	0.424	0.2756
38	5	8	312.5	1	0	46.012 Mts. con Mz. 26 Huerto. 15 mas 35.00 Mts. con Mz. 26 Huerto. 47	45.468 Mts. con Mz. 26 Huerto. 13 mas 35.00 Mts. con Mz. 26 Huerto. 49	12.50 Mts. conMz. 27 Huerto. 49	12.50 Mts. con sendero la ceiba	0.501	0.2962
