203,11,23,,,312.5,1
204,11,24,,,312.5,1
205,11,25,,,312.5,1
206,11,26,,,312.5,1
207,11,27,,,312.5,1
208,11,28,,,312.5,1
209,11,29,,,312.5,1
210,11,30,,,312.5,1
211,12,1,,,312.5,1
212,12,2,,,312.5,1
213,12,3,,,312.5,1
214,12,4,,,312.5,1
215,12,5,,,312.5,1
216,12,6,,,312.5,1
217,12,7,,,312.5,1
218,12,8,,,312.5,1
219,12,9,,,312.5,1
220,12,10,,,312.5,1
221,12,11,,,312.5,1
222,12,12,,,312.5,1
223,12,13,,,312.5,1
224,12,14,,,312.5,1
225,12,15,,,312.5,1
226,12,16,,,312.5,1
227,12,17,,,312.5,1
228,12,18,,,312.5,1
229,12,19,,,312.5,1
230,12,20,,,312.5,1
231,12,21,,,312.5,1
232,12,22,,,312.5,1
233,12,23,,,312.5,1
234,12,24,,,312.5,1
235,12,25,,,312.5,1
236,12,26,,,312.5,1
237,12,27,,,312.5,1
238,12,28,,,312.5,1
239,12,29,,,312.5,1
240,12,30,,,312.5,1
241,13,1,,,312.5,1
242,13,2,,,312.5,1
243,13,3,,,312.5,1
244,13,4,,,312.5,1
245,13,5,,,312.5,1
246,13,6,,,312.5,1
247,13,7,,,312.5,1
248,13,8,,,312.5,1
249,13,9,,,312.5,1
250,13,10,,,312.5,1
251,13,11,,,312.5,1
252,13,12,,,312.5,1
253,13,13,,,312.5,1
254,13,14,,,312.5,1
255,13,15,,,312.5,1
256,13,16,,,312.5,1
257,13,17,,,312.5,1
258,13,18,,,312.5,1
259,13,19,,,312.5,1
260,13,20,,,312.5,1
261,13,21,,,312.5,1
262,13,22,,,312.5,1
263,13,23,,,312.5,1
264,13,24,,,312.5,1
265,13,25,,,312.5,1
266,13,26,,,312.5,1
267,13,27,,,312.5,1
268,13,28,,,312.5,1
269,13,29,,,312.5,1
270,13,30,,,312.5,1
271,14,1,,,312.5,1
272,14,2,,,312.5,1
273,14,3,,,312.5,1
274,14,4,,,312.5,1
275,14,5,,,312.5,1
276,14,6,,,312.5,1
277,14,7,,,312.5,1
278,14,8,,,312.5,1
279,14,9,,,312.5,1
280,14,10,,,312.5,1
281,14,11,,,312.5,1
282,14,12,,,312.5,1
283,14,13,,,312.5,1
284,14,14,,,312.5,1
285,14,15,,,312.5,1
286,14,16,,,312.5,1
287,14,17,,,312.5,1
288,14,18,,,312.5,1
289,14,19,,,312.5,1
290,14,20,,,312.5,1
291,14,21,,,312.5,1
292,14,22,,,312.5,1
293,14,23,,,312.5,1
294,14,24,,,312.5,1
295,14,25,,,312.5,1
296,14,26,,,312.5,1
297,14,27,,,312.5,1
298,14,28,,,312.5,1
299,14,29,,,312.5,1
300,14,30,,,312.5,1
301,15,1,,,312.5,1
302,15,2,,,312.5,1
303,15,3,,,312.5,1
304,15,4,,,312.5,1
305,15,5,,,312.5,1
306,15,6,,,312.5,1
307,15,7,,,312.5,1
308,15,8,,,312.5,1
309,15,9,,,312.5,1
310,15,10,,,312.5,1
311,15,11,,,312.5,1
312,15,12,,,312.5,1
313,15,13,,,312.5,1
314,15,14,,,312.5,1
315,15,15,,,312.5,1
316,15,16,,,312.5,1
317,15,17,,,312.5,1
318,15,18,,,312.5,1
319,15,19,,,312.5,1
320,15,20,,,312.5,1
321,15,21,,,312.5,1
322,15,22,,,312.5,1
323,15,23,,,312.5,1
324,15,24,,,312.5,1
325,15,25,,,312.5,1
326,15,26,,,312.5,1
327,15,27,,,312.5,1
328,15,28,,,312.5,1
329,15,29,,,312.5,1
330,15,30,,,312.5,1
331,16,1,,,312.5,1
332,16,2,,,312.5,1
333,16,3,,,312.5,1
334,16,4,,,312.5,1
335,16,5,,,312.5,1
336,16,6,,,312.5,1
337,16,7,,,312.5,1
338,16,8,,,312.5,1
339,16,9,,,312.5,1
340,16,10,,,312.5,1
341,16,11,,,312.5,1
342,16,12,,,312.5,1
343,16,13,,,312.5,1
344,16,14,,,312.5,1
345,16,15,,,312.5,1
346,16,16,,,312.5,1
347,16,17,,,312.5,1
348,16,18,,,312.5,1
349,16,19,,,312.5,1
350,16,20,,,312.5,1
351,16,21,,,312.5,1
352,16,22,,,312.5,1
353,16,23,,,312.5,1
354,16,24,,,312.5,1
355,16,25,,,312.5,1
356,16,26,,,312.5,1
357,16,27,,,312.5,1
358,16,28,,,312.5,1
359,16,29,,,312.5,1
360,16,30,,,312.5,1
361,17,1,,,312.5,1
362,17,2,,,312.5,1
363,17,3,,,312.5,1
364,17,4,,,312.5,1
365,17,5,,,312.5,1
366,17,6,,,312.5,1
367,17,7,,,312.5,1
368,17,8,,,312.5,1
369,17,9,,,312.5,1
370,17,10,,,312.5,1
371,17,11,,,312.5,1
372,17,12,,,312.5,1
373,17,13,,,312.5,1
374,17,14,,,312.5,1
375,17,15,,,312.5,1
376,17,16,,,312.5,1
377,17,17,,,312.5,1
378,17,18,,,312.5,1
379,17,19,,,312.5,1
380,17,20,,,312.5,1
381,17,21,,,312.5,1
382,17,22,,,312.5,1
383,17,23,,,312.5,1
384,17,24,,,312.5,1
385,17,25,,,312.5,1
386,17,26,,,312.5,1
387,17,27,,,312.5,1
388,17,28,,,312.5,1
389,17,29,,,312.5,1
390,17,30,,,312.5,1
391,18,1,,,312.5,1
392,18,2,,,312.5,1
393,18,3,,,312.5,1
394,18,4,,,312.5,1
395,18,5,,,312.5,1
396,18,6,,,312.5,1
397,18,7,,,312.5,1
398,18,8,,,312.5,1
399,18,9,,,312.5,1
400,18,10,,,312.5,1
401,18,11,,,312.5,1
402,18,12,,,312.5,1
403,18,13,,,312.5,1
404,18,14,,,312.5,1
405,18,15,,,312.5,1
406,18,16,,,312.5,1
407,18,17,,,312.5,1
408,18,18,,,312.5,1
409,18,19,,,312.5,1
410,18,20,,,312.5,1
411,18,21,,,312.5,1
412,18,22,,,312.5,1
413,18,23,,,312.5,1
414,18,24,,,312.5,1
415,18,25,,,312.5,1
416,18,26,,,312.5,1
417,18,27,,,312.5,1
418,18,28,,,312.5,1
419,18,29,,,312.5,1
420,18,30,,,312.5,1
421,19,1,,,312.5,1
422,19,2,,,312.5,1
423,19,3,,,312.5,1
424,19,4,,,312.5,1
425,19,5,,,312.5,1
426,19,6,,,312.5,1
427,19,7,,,312.5,1
428,19,8,,,312.5,1
429,19,9,,,312.5,1
430,19,10,,,312.5,1
431,19,11,,,312.5,1
432,19,12,,,312.5,1
433,19,13,,,312.5,1
434,19,14,,,312.5,1
435,19,15,,,312.5,1
436,19,16,,,312.5,1
437,19,17,,,312.5,1
438,19,18,,,312.5,1
439,19,19,,,312.5,1
440,19,20,,,312.5,1
441,19,21,,,312.5,1
442,19,22,,,312.5,1
443,19,23,,,312.5,1
444,19,24,,,312.5,1
445,19,25,,,312.5,1
446,19,26,,,312.5,1
447,19,27,,,312.5,1
448,19,28,,,312.5,1
449,19,29,,,312.5,1
450,19,30,,,312.5,1
451,20,1,,,312.5,1
452,20,2,,,312.5,1
453,20,3,,,312.5,1
454,20,4,,,312.5,1
455,20,5,,,312.5,1
456,20,6,,,312.5,1
457,20,7,,,312.5,1
458,20,8,,,312.5,1
459,20,9,,,312.5,1
460,20,10,,,312.5,1
461,20,11,,,312.5,1
462,20,12,,,312.5,1
463,20,13,,,312.5,1
464,20,14,,,312.5,1
465,20,15,,,312.5,1
466,20,16,,,312.5,1
467,20,17,,,312.5,1
468,20,18,,,312.5,1
469,20,19,,,312.5,1
470,20,20,,,312.5,1
471,20,21,,,312.5,1
472,20,22,,,312.5,1
473,20,23,,,312.5,1
474,20,24,,,312.5,1
475,20,25,,,312.5,1
476,20,26,,,312.5,1
477,20,27,,,312.5,1
478,20,28,,,312.5,1
479,20,29,,,312.5,1
480,20,30,,,312.5,1
481,21,1,,,312.5,1
482,21,2,,,312.5,1
483,21,3,,,312.5,1
484,21,4,,,312.5,1
485,21,5,,,312.5,1
486,21,6,,,312.5,1
487,21,7,,,312.5,1
488,21,8,,,312.5,1
489,21,9,,,312.5,1
490,21,10,,,312.5,1
491,21,11,,,312.5,1
492,21,12,,,312.5,1
493,21,13,,,312.5,1
494,21,14,,,312.5,1
495,21,15,,,312.5,1
496,21,16,,,312.5,1
497,21,17,,,312.5,1
498,21,18,,,312.5,1
499,21,19,,,312.5,1
500,21,20,,,312.5,1
501,21,21,,,312.5,1
502,21,22,,,312.5,1
503,21,23,,,312.5,1
504,21,24,,,312.5,1
505,21,25,,,312.5,1
506,21,26,,,312.5,1
507,21,27,,,312.5,1
508,21,28,,,312.5,1
509,21,29,,,312.5,1
510,21,30,,,312.5,1
511,22,1,,,312.5,1
512,22,2,,,312.5,1
513,22,3,,,312.5,1
514,22,4,,,312.5,1
515,22,5,,,312.5,1
516,22,6,,,312.5,1
517,22,7,,,312.5,1
518,22,8,,,312.5,1
519,22,9,,,312.5,1
520,22,10,,,312.5,1
521,22,11,,,312.5,1
522,22,12,,,312.5,1
523,22,13,,,312.5,1
524,22,14,,,312.5,1
525,22,15,,,312.5,1
526,22,16,,,312.5,1
527,22,17,,,312.5,1
528,22,18,,,312.5,1
529,22,19,,,312.5,1
530,22,20,,,312.5,1
531,22,21,,,312.5,1
532,22,22,,,312.5,1
533,22,23,,,312.5,1
534,22,24,,,312.5,1
535,22,25,,,312.5,1
536,22,26,,,312.5,1
537,22,27,,,312.5,1
538,22,28,,,312.5,1
539,22,29,,,312.5,1
540,22,30,,,312.5,1
541,23,1,,,312.5,1
542,23,2,,,312.5,1
543,23,3,,,312.5,1
544,23,4,,,312.5,1
545,23,5,,,312.5,1
546,23,6,,,312.5,1
547,23,7,,,312.5,1
548,23,8,,,312.5,1
549,23,9,,,312.5,1
550,23,10,,,312.5,1
551,23,11,,,312.5,1
552,23,12,,,312.5,1
553,23,13,,,312.5,1
554,23,14,,,312.5,1
555,23,15,,,312.5,1
556,23,16,,,312.5,1
557,23,17,,,312.5,1
558,23,18,,,312.5,1
559,23,19,,,312.5,1
560,23,20,,,312.5,1
561,23,21,,,312.5,1
562,23,22,,,312.5,1
563,23,23,,,312.5,1
564,23,24,,,312.5,1
565,23,25,,,312.5,1
566,23,26,,,312.5,1
567,23,27,,,312.5,1
568,23,28,,,312.5,1
569,23,29,,,312.5,1
570,23,30,,,312.5,1
571,24,1,,,312.5,1
572,24,2,,,312.5,1
573,24,3,,,312.5,1
574,24,4,,,312.5,1
575,24,5,,,312.5,1
576,24,6,,,312.5,1
577,24,7,,,312.5,1
578,24,8,,,312.5,1
579,24,9,,,312.5,1
580,24,10,,,312.5,1
581,24,11,,,312.5,1
582,24,12,,,312.5,1
583,24,13,,,312.5,1
584,24,14,,,312.5,1
585,24,15,,,312.5,1
586,24,16,,,312.5,1
587,24,17,,,312.5,1
588,24,18,,,312.5,1
589,24,19,,,312.5,1
590,24,20,,,312.5,1
591,24,21,,,312.5,1
592,24,22,,,312.5,1
593,24,23,,,312.5,1
594,24,24,,,312.5,1
595,24,25,,,312.5,1
596,24,26,,,312.5,1
597,24,27,,,312.5,1
598,24,28,,,312.5,1
599,24,29,,,312.5,1
600,24,30,,,312.5,1
601,25,1,,,312.5,1
602,25,2,,,312.5,1
603,25,3,,,312.5,1
604,25,4,,,312.5,1
605,25,5,,,312.5,1
606,25,6,,,312.5,1
607,25,7,,,312.5,1
608,25,8,,,312.5,1
609,25,9,,,312.5,1
610,25,10,,,312.5,1
611,25,11,,,312.5,1
612,25,12,,,312.5,1
613,25,13,,,312.5,1
614,25,14,,,312.5,1
615,25,15,,,312.5,1
616,25,16,,,312.5,1
617,25,17,,,312.5,1
618,25,18,,,312.5,1
619,25,19,,,312.5,1
620,25,20,,,312.5,1
621,25,21,,,312.5,1
622,25,22,,,312.5,1
623,25,23,,,312.5,1
624,25,24,,,312.5,1
625,25,25,,,312.5,1
626,25,26,,,312.5,1
627,25,27,,,312.5,1
628,25,28,,,312.5,1
629,25,29,,,312.5,1
630,25,30,,,312.5,1
631,26,1,,,312.5,1
632,26,2,,,312.5,1
633,26,3,,,312.5,1
634,26,4,,,312.5,1
635,26,5,,,312.5,1
636,26,6,,,312.5,1
637,26,7,,,312.5,1
638,26,8,,,312.5,1
639,26,9,,,312.5,1
640,26,10,,,312.5,1
641,26,11,,,312.5,1
642,26,12,,,312.5,1
643,26,13,,,312.5,1
644,26,14,,,312.5,1
645,26,15,,,312.5,1
646,26,16,,,312.5,1
647,26,17,,,312.5,1
648,26,18,,,312.5,1
649,26,19,,,312.5,1
650,26,20,,,312.5,1
651,26,21,,,312.5,1
652,26,22,,,312.5,1
653,26,23,,,312.5,1
654,26,24,,,312.5,1
655,26,25,,,312.5,1
656,26,26,,,312.5,1
657,26,27,,,312.5,1
658,26,28,,,312.5,1
659,26,29,,,312.5,1
660,26,30,,,312.5,1
661,27,1,,,312.5,1
662,27,2,,,312.5,1
663,27,3,,,312.5,1
664,27,4,,,312.5,1
665,27,5,,,312.5,1
666,27,6,,,312.5,1
667,27,7,,,312.5,1
668,27,8,,,312.5,1
669,27,9,,,312.5,1
670,27,10,,,312.5,1
671,27,11,,,312.5,1
672,27,12,,,312.5,1
673,27,13,,,312.5,1
674,27,14,,,312.5,1
675,27,15,,,312.5,1
676,27,16,,,312.5,1
677,27,17,,,312.5,1
678,27,18,,,312.5,1
679,27,19,,,312.5,1
680,27,20,,,312.5,1
681,27,21,,,312.5,1
682,27,22,,,312.5,1
683,27,23,,,312.5,1
684,27,24,,,312.5,1
685,27,25,,,312.5,1
686,27,26,,,312.5,1
687,27,27,,,312.5,1
688,27,28,,,312.5,1
689,27,29,,,312.5,1
690,27,30,,,312.5,1
691,28,1,,,312.5,1
692,28,2,,,312.5,1
693,28,3,,,312.5,1
694,28,4,,,312.5,1
695,28,5,,,312.5,1
696,28,6,,,312.5,1
697,28,7,,,312.5,1
698,28,8,,,312.5,1
699,28,9,,,312.5,1
700,28,10,,,312.5,1
701,28,11,,,312.5,1
702,28,12,,,312.5,1
703,28,13,,,312.5,1
704,28,14,,,312.5,1
705,28,15,,,312.5,1
706,28,16,,,312.5,1
707,28,17,,,312.5,1
708,28,18,,,312.5,1
709,28,19,,,312.5,1
710,28,20,,,312.5,1
711,28,21,,,312.5,1
712,28,22,,,312.5,1
713,28,23,,,312.5,1
714,28,24,,,312.5,1
715,28,25,,,312.5,1
716,28,26,,,312.5,1
717,28,27,,,312.5,1
718,28,28,,,312.5,1
719,28,29,,,312.5,1
720,28,30,,,312.5,1
721,29,1,,,312.5,1
722,29,2,,,312.5,1
723,29,3,,,312.5,1
724,29,4,,,312.5,1
725,29,5,,,312.5,1
726,29,6,,,312.5,1
727,29,7,,,312.5,1
728,29,8,,,312.5,1
729,29,9,,,312.5,1
730,29,10,,,312.5,1
731,29,11,,,312.5,1
732,29,12,,,312.5,1
733,29,13,,,312.5,1
734,29,14,,,312.5,1
735,29,15,,,312.5,1
736,29,16,,,312.5,1
737,29,17,,,312.5,1
738,29,18,,,312.5,1
739,29,19,,,312.5,1
740,29,20,,,312.5,1
741,29,21,,,312.5,1
742,29,22,,,312.5,1
743,29,23,,,312.5,1
744,29,24,,,312.5,1
745,29,25,,,312.5,1
746,29,26,,,312.5,1
747,29,27,,,312.5,1
748,29,28,,,312.5,1
749,29,29,,,312.5,1
750,29,30,,,312.5,1
751,30,1,,,312.5,1
752,30,2,,,312.5,1
753,30,3,,,312.5,1
754,30,4,,,312.5,1
755,30,5,,,312.5,1
756,30,6,,,312.5,1
757,30,7,,,312.5,1
758,30,8,,,312.5,1
759,30,9,,,312.5,1
760,30,10,,,312.5,1
761,30,11,,,312.5,1
762,30,12,,,312.5,1
763,30,13,,,312.5,1
764,30,14,,,312.5,1
765,30,15,,,312.5,1
766,30,16,,,312.5,1
767,30,17,,,312.5,1
768,30,18,,,312.5,1
769,30,19,,,312.5,1
770,30,20,,,312.5,1
771,30,21,,,312.5,1
772,30,22,,,312.5,1
773,30,23,,,312.5,1
774,30,24,,,312.5,1
775,30,25,,,312.5,1
776,30,26,,,312.5,1
777,30,27,,,312.5,1
778,30,28,,,312.5,1
779,30,29,,,312.5,1
780,30,30,,,312.5,1
781,31,1,,,312.5,1
782,31,2,,,312.5,1
783,31,3,,,312.5,1
784,31,4,,,312.5,1
785,31,5,,,312.5,1
786,31,6,,,312.5,1
787,31,7,,,312.5,1
788,31,8,,,312.5,1
789,31,9,,,312.5,1
790,31,10,,,312.5,1
791,31,11,,,312.5,1
792,31,12,,,312.5,1
793,31,13,,,312.5,1
794,31,14,,,312.5,1
795,31,15,,,312.5,1
796,31,16,,,312.5,1
797,31,17,,,312.5,1
798,31,18,,,312.5,1
799,31,19,,,312.5,1
800,31,20,,,312.5,1
801,31,21,,,312.5,1
802,31,22,,,312.5,1
803,31,23,,,312.5,1
804,31,24,,,312.5,1
805,31,25,,,312.5,1
806,31,26,,,312.5,1
807,31,27,,,312.5,1
808,31,28,,,312.5,1
809,31,29,,,312.5,1
810,31,30,,,312.5,1
